symbol,ts,oi
BTCUSDT,2024-03-09 22:40:00,95351.94798357428
BTCUSDT,2024-03-09 22:45:00,95342.22293214509
BTCUSDT,2024-03-09 22:50:00,95407.49439945516
BTCUSDT,2024-03-09 22:55:00,95404.11056315652
BTCUSDT,2024-03-09 23:00:00,95421.09794366396
BTCUSDT,2024-03-09 23:05:00,95376.66793779233
BTCUSDT,2024-03-09 23:10:00,95364.69738773908
BTCUSDT,2024-03-09 23:15:00,95405.51539217736
BTCUSDT,2024-03-09 23:20:00,95403.98266076382
BTCUSDT,2024-03-09 23:25:00,95385.10353466003
BTCUSDT,2024-03-09 23:30:00,95474.16568535601
BTCUSDT,2024-03-09 23:35:00,95496.93075834135
BTCUSDT,2024-03-09 23:40:00,95615.12364027063
BTCUSDT,2024-03-09 23:45:00,95583.15265025717
BTCUSDT,2024-03-09 23:50:00,95547.71744197325
BTCUSDT,2024-03-09 23:55:00,95492.46857595835
BTCUSDT,2024-03-10 00:00:00,104513.9878879472
BTCUSDT,2024-03-10 00:05:00,95478.12917359929
BTCUSDT,2024-03-10 00:10:00,95551.566532416
BTCUSDT,2024-03-10 00:15:00,95550.43290157808
BTCUSDT,2024-03-10 00:20:00,95520.35136698103
BTCUSDT,2024-03-10 00:25:00,95534.39102224061
BTCUSDT,2024-03-10 00:30:00,95496.11266214366
BTCUSDT,2024-03-10 00:35:00,95482.36221271628
BTCUSDT,2024-03-10 00:40:00,95433.80921337934
BTCUSDT,2024-03-10 00:45:00,95458.17294523369
BTCUSDT,2024-03-10 00:50:00,95490.42491332573
BTCUSDT,2024-03-10 00:55:00,95489.6301991464
BTCUSDT,2024-03-10 01:00:00,95572.6681183066
BTCUSDT,2024-03-10 01:05:00,95549.61147456292
BTCUSDT,2024-03-10 01:10:00,95542.26880415312
BTCUSDT,2024-03-10 01:15:00,95498.03735595931
BTCUSDT,2024-03-10 01:20:00,95473.18522728863
BTCUSDT,2024-03-10 01:25:00,95441.1807184802
BTCUSDT,2024-03-10 01:30:00,95477.85302983299
BTCUSDT,2024-03-10 01:35:00,95418.74523329435
BTCUSDT,2024-03-10 01:40:00,95382.75292727714
BTCUSDT,2024-03-10 01:45:00,95403.25480990164
BTCUSDT,2024-03-10 01:50:00,95307.4169046734
BTCUSDT,2024-03-10 01:55:00,95324.43495099185
BTCUSDT,2024-03-10 02:00:00,95358.43312536969
BTCUSDT,2024-03-10 02:05:00,95371.7262415319
BTCUSDT,2024-03-10 02:10:00,95364.00946013432
BTCUSDT,2024-03-10 02:15:00,95376.6050794357
BTCUSDT,2024-03-10 02:20:00,95393.96485764779
BTCUSDT,2024-03-10 02:25:00,95388.3390070277
BTCUSDT,2024-03-10 02:30:00,95413.54829292766
BTCUSDT,2024-03-10 02:35:00,95402.11972357237
BTCUSDT,2024-03-10 02:40:00,95449.55637930833
BTCUSDT,2024-03-10 02:45:00,95485.87481045262
BTCUSDT,2024-03-10 02:50:00,95383.13716662509
BTCUSDT,2024-03-10 02:55:00,95428.85438134673
BTCUSDT,2024-03-10 03:00:00,95502.87590407633
BTCUSDT,2024-03-10 03:05:00,95452.31422442572
BTCUSDT,2024-03-10 03:10:00,95414.72717830478
BTCUSDT,2024-03-10 03:15:00,95400.72900399841
BTCUSDT,2024-03-10 03:20:00,95408.60358491748
BTCUSDT,2024-03-10 03:25:00,95412.07768455854
BTCUSDT,2024-03-10 03:30:00,95446.0339747445
BTCUSDT,2024-03-10 03:35:00,95409.44730191305
BTCUSDT,2024-03-10 03:40:00,95409.46734563728
BTCUSDT,2024-03-10 03:45:00,95432.96613685865
BTCUSDT,2024-03-10 03:50:00,95528.02289273644
BTCUSDT,2024-03-10 03:55:00,95569.00542993165
BTCUSDT,2024-03-10 04:00:00,95556.78123740426
BTCUSDT,2024-03-10 04:05:00,95619.25419035454
BTCUSDT,2024-03-10 04:10:00,95697.49116478773
BTCUSDT,2024-03-10 04:15:00,95693.0368525449
BTCUSDT,2024-03-10 04:20:00,95665.37998155305
BTCUSDT,2024-03-10 04:25:00,95608.1975226545
BTCUSDT,2024-03-10 04:30:00,95647.57243113797
BTCUSDT,2024-03-10 04:35:00,95643.82862889778
BTCUSDT,2024-03-10 04:40:00,95690.11000529185
BTCUSDT,2024-03-10 04:45:00,95623.26277841772
BTCUSDT,2024-03-10 04:50:00,95667.20424785027
BTCUSDT,2024-03-10 04:55:00,95708.80767292788
BTCUSDT,2024-03-10 05:00:00,95713.43463048752
BTCUSDT,2024-03-10 05:05:00,95767.8351669349
BTCUSDT,2024-03-10 05:10:00,95728.44493767955
BTCUSDT,2024-03-10 05:15:00,95658.25961942929
BTCUSDT,2024-03-10 05:20:00,95586.98153808617
BTCUSDT,2024-03-10 05:25:00,95509.74305942818
BTCUSDT,2024-03-10 05:30:00,95499.3238715663
BTCUSDT,2024-03-10 05:35:00,95492.67064377423
BTCUSDT,2024-03-10 05:40:00,95500.48390418527
BTCUSDT,2024-03-10 05:45:00,95438.18102623447
BTCUSDT,2024-03-10 05:50:00,95427.66013528268
BTCUSDT,2024-03-10 05:55:00,95470.85571102389
BTCUSDT,2024-03-10 06:00:00,95430.36412874734
BTCUSDT,2024-03-10 06:05:00,95385.94277723634
BTCUSDT,2024-03-10 06:10:00,95443.54753351508
BTCUSDT,2024-03-10 06:15:00,95454.70415912276
BTCUSDT,2024-03-10 06:20:00,95477.1029598008
BTCUSDT,2024-03-10 06:25:00,95513.17823976635
BTCUSDT,2024-03-10 06:30:00,95535.31531845836
BTCUSDT,2024-03-10 06:35:00,95554.58878811258
BTCUSDT,2024-03-10 06:40:00,95545.14680099954
BTCUSDT,2024-03-10 06:45:00,95558.3909863846
BTCUSDT,2024-03-10 06:50:00,95640.83646758251
BTCUSDT,2024-03-10 06:55:00,95592.18979051293
BTCUSDT,2024-03-10 07:00:00,95606.75761433122
BTCUSDT,2024-03-10 07:05:00,95630.64920040288
BTCUSDT,2024-03-10 07:10:00,95660.40358495669
BTCUSDT,2024-03-10 07:15:00,95689.88484897849
BTCUSDT,2024-03-10 07:20:00,95724.8898174655
BTCUSDT,2024-03-10 07:25:00,95703.06042890741
BTCUSDT,2024-03-10 07:30:00,95609.76527772855
BTCUSDT,2024-03-10 07:35:00,95575.92488798093
BTCUSDT,2024-03-10 07:40:00,95586.77376387149
BTCUSDT,2024-03-10 07:45:00,95600.82591725347
BTCUSDT,2024-03-10 07:50:00,95563.95714309147
BTCUSDT,2024-03-10 07:55:00,95553.33587830917
BTCUSDT,2024-03-10 08:00:00,112306.67983049747
BTCUSDT,2024-03-10 08:05:00,95570.47341534145
BTCUSDT,2024-03-10 08:10:00,95629.9435564191
BTCUSDT,2024-03-10 08:15:00,95597.34486238839
BTCUSDT,2024-03-10 08:20:00,95574.30669937763
BTCUSDT,2024-03-10 08:25:00,95520.65514336855
BTCUSDT,2024-03-10 08:30:00,95492.43133620145
BTCUSDT,2024-03-10 08:35:00,95541.78958712106
BTCUSDT,2024-03-10 08:40:00,95579.98433906396
BTCUSDT,2024-03-10 08:45:00,95650.83435124879
BTCUSDT,2024-03-10 08:50:00,95677.76646298336
BTCUSDT,2024-03-10 08:55:00,95675.69619802413
BTCUSDT,2024-03-10 09:00:00,95622.66481467373
BTCUSDT,2024-03-10 09:05:00,95711.35145510624
BTCUSDT,2024-03-10 09:10:00,95669.52351293746
BTCUSDT,2024-03-10 09:15:00,95687.81143515845
BTCUSDT,2024-03-10 09:20:00,95732.81905165559
BTCUSDT,2024-03-10 09:25:00,95801.04847763281
BTCUSDT,2024-03-10 09:30:00,95859.70939716096
BTCUSDT,2024-03-10 09:35:00,95816.73434257653
BTCUSDT,2024-03-10 09:40:00,95916.88318132245
BTCUSDT,2024-03-10 09:45:00,95984.65660852115
BTCUSDT,2024-03-10 09:50:00,95961.55525235017
BTCUSDT,2024-03-10 09:55:00,96034.72766821516
BTCUSDT,2024-03-10 10:00:00,96012.11891023314
BTCUSDT,2024-03-10 10:05:00,96121.46090048575
BTCUSDT,2024-03-10 10:10:00,96110.34621299658
BTCUSDT,2024-03-10 10:15:00,96165.57891103083
BTCUSDT,2024-03-10 10:20:00,96155.36363671074
BTCUSDT,2024-03-10 10:25:00,96131.10150124591
BTCUSDT,2024-03-10 10:30:00,96155.50805124751
BTCUSDT,2024-03-10 10:35:00,96193.760243759
BTCUSDT,2024-03-10 10:40:00,96092.95799522536
BTCUSDT,2024-03-10 10:45:00,96056.09323922552
BTCUSDT,2024-03-10 10:50:00,96022.90233112412
BTCUSDT,2024-03-10 10:55:00,96004.55491986632
BTCUSDT,2024-03-10 11:00:00,96064.60275256739
BTCUSDT,2024-03-10 11:05:00,96072.7996017853
BTCUSDT,2024-03-10 11:10:00,96114.67551871555
BTCUSDT,2024-03-10 11:15:00,96122.93562546947
BTCUSDT,2024-03-10 11:20:00,96151.94475970343
BTCUSDT,2024-03-10 11:25:00,96187.20662635032
BTCUSDT,2024-03-10 11:30:00,96240.13853606205
BTCUSDT,2024-03-10 11:35:00,96216.82655682477
BTCUSDT,2024-03-10 11:40:00,96227.95812101898
BTCUSDT,2024-03-10 11:45:00,96245.31631266812
BTCUSDT,2024-03-10 11:50:00,96268.10656544537
BTCUSDT,2024-03-10 11:55:00,96258.14103363613
BTCUSDT,2024-03-10 12:00:00,96186.89690956859
BTCUSDT,2024-03-10 12:05:00,96291.39498534317
BTCUSDT,2024-03-10 12:10:00,96331.86914895529
BTCUSDT,2024-03-10 12:15:00,96330.9735080997
BTCUSDT,2024-03-10 12:20:00,96261.63993021802
BTCUSDT,2024-03-10 12:25:00,96284.37625585994
BTCUSDT,2024-03-10 12:30:00,96241.37589588211
BTCUSDT,2024-03-10 12:35:00,96213.80565773415
BTCUSDT,2024-03-10 12:40:00,96274.62860151332
BTCUSDT,2024-03-10 12:45:00,96218.29273132316
BTCUSDT,2024-03-10 12:50:00,96277.90145470342
BTCUSDT,2024-03-10 12:55:00,96316.15437339085
BTCUSDT,2024-03-10 13:00:00,96336.7757688136
BTCUSDT,2024-03-10 13:05:00,96313.24146477215
BTCUSDT,2024-03-10 13:10:00,96315.5201802058
BTCUSDT,2024-03-10 13:15:00,96339.86230719864
BTCUSDT,2024-03-10 13:20:00,96305.15903362223
BTCUSDT,2024-03-10 13:25:00,96299.44898755885
BTCUSDT,2024-03-10 13:30:00,96295.89819872248
BTCUSDT,2024-03-10 13:35:00,96293.4439470459
BTCUSDT,2024-03-10 13:40:00,96282.00200682915
BTCUSDT,2024-03-10 13:45:00,96315.39924770877
BTCUSDT,2024-03-10 13:50:00,96397.28402706
BTCUSDT,2024-03-10 13:55:00,96405.9003278351
BTCUSDT,2024-03-10 14:00:00,96446.23465910436
BTCUSDT,2024-03-10 14:05:00,96486.35163045314
BTCUSDT,2024-03-10 14:10:00,96489.17190244496
BTCUSDT,2024-03-10 14:15:00,96591.92410102839
BTCUSDT,2024-03-10 14:20:00,96605.54150579403
BTCUSDT,2024-03-10 14:25:00,96562.63915660427
BTCUSDT,2024-03-10 14:30:00,96622.49300971377
BTCUSDT,2024-03-10 14:35:00,96589.22510537406
BTCUSDT,2024-03-10 14:40:00,96598.64393023442
BTCUSDT,2024-03-10 14:45:00,96574.24944591966
BTCUSDT,2024-03-10 14:50:00,96630.72547711
BTCUSDT,2024-03-10 14:55:00,96707.27570823824
BTCUSDT,2024-03-10 15:00:00,96702.57923647056
BTCUSDT,2024-03-10 15:05:00,96709.1586671672
BTCUSDT,2024-03-10 15:10:00,96623.17257581034
BTCUSDT,2024-03-10 15:15:00,96651.53481457046
BTCUSDT,2024-03-10 15:20:00,96606.96709622933
BTCUSDT,2024-03-10 15:25:00,96607.37265245819
BTCUSDT,2024-03-10 15:30:00,96659.34955082045
BTCUSDT,2024-03-10 15:35:00,96686.09475201328
BTCUSDT,2024-03-10 15:40:00,96714.34675778702
BTCUSDT,2024-03-10 15:45:00,96742.84904134923
BTCUSDT,2024-03-10 15:50:00,96684.3155621061
BTCUSDT,2024-03-10 15:55:00,96665.29757278811
BTCUSDT,2024-03-10 16:00:00,107488.37303647774
BTCUSDT,2024-03-10 16:05:00,96712.06186199508
BTCUSDT,2024-03-10 16:10:00,96745.05513401436
BTCUSDT,2024-03-10 16:15:00,96727.81832175529
BTCUSDT,2024-03-10 16:20:00,96736.54193049103
BTCUSDT,2024-03-10 16:25:00,96755.09108081987
BTCUSDT,2024-03-10 16:30:00,96727.78800464026
BTCUSDT,2024-03-10 16:35:00,96875.3294888619
BTCUSDT,2024-03-10 16:40:00,96854.62070272911
BTCUSDT,2024-03-10 16:45:00,96873.51939864065
BTCUSDT,2024-03-10 16:50:00,96831.86517669691
BTCUSDT,2024-03-10 16:55:00,96808.47124578514
BTCUSDT,2024-03-10 17:00:00,96838.3215944198
BTCUSDT,2024-03-10 17:05:00,96828.23560072588
BTCUSDT,2024-03-10 17:10:00,96834.5689387778
BTCUSDT,2024-03-10 17:15:00,96876.48361820262
BTCUSDT,2024-03-10 17:20:00,96842.64184701184
BTCUSDT,2024-03-10 17:25:00,96847.3601543014
BTCUSDT,2024-03-10 17:30:00,96846.19693310803
BTCUSDT,2024-03-10 17:35:00,96842.55675941917
BTCUSDT,2024-03-10 17:40:00,96802.4496308799
BTCUSDT,2024-03-10 17:45:00,96852.30229599364
BTCUSDT,2024-03-10 17:50:00,96835.99038872718
BTCUSDT,2024-03-10 17:55:00,96789.30828116406
BTCUSDT,2024-03-10 18:00:00,96753.80170362357
BTCUSDT,2024-03-10 18:05:00,96745.35612374378
BTCUSDT,2024-03-10 18:10:00,96724.90488447224
BTCUSDT,2024-03-10 18:15:00,96700.46407847517
BTCUSDT,2024-03-10 18:20:00,96693.84133038843
BTCUSDT,2024-03-10 18:25:00,96657.33730362721
BTCUSDT,2024-03-10 18:30:00,96717.69471416232
BTCUSDT,2024-03-10 18:35:00,96672.42310279675
BTCUSDT,2024-03-10 18:40:00,96711.93554581096
BTCUSDT,2024-03-10 18:45:00,96727.92123404593
BTCUSDT,2024-03-10 18:50:00,96684.71038487542
BTCUSDT,2024-03-10 18:55:00,96659.49063028867
BTCUSDT,2024-03-10 19:00:00,96656.3398576739
BTCUSDT,2024-03-10 19:05:00,96662.73043489098
BTCUSDT,2024-03-10 19:10:00,96651.9506203871
BTCUSDT,2024-03-10 19:15:00,96648.87702157267
BTCUSDT,2024-03-10 19:20:00,96619.58302411018
BTCUSDT,2024-03-10 19:25:00,96635.2749971136
BTCUSDT,2024-03-10 19:30:00,96637.92951149619
BTCUSDT,2024-03-10 19:35:00,96634.3928760646
BTCUSDT,2024-03-10 19:40:00,96586.45925959363
BTCUSDT,2024-03-10 19:45:00,96626.60264539877
BTCUSDT,2024-03-10 19:50:00,96623.1728491565
BTCUSDT,2024-03-10 19:55:00,96512.13550013784
BTCUSDT,2024-03-10 20:00:00,96502.38625741361
BTCUSDT,2024-03-10 20:05:00,96520.34374396603
BTCUSDT,2024-03-10 20:10:00,96487.16911929332
BTCUSDT,2024-03-10 20:15:00,96480.73708120643
BTCUSDT,2024-03-10 20:20:00,96522.16921183393
BTCUSDT,2024-03-10 20:25:00,96473.76967531991
BTCUSDT,2024-03-10 20:30:00,96431.01671846161
BTCUSDT,2024-03-10 20:35:00,96390.90580222111
BTCUSDT,2024-03-10 20:40:00,96368.71267294703
BTCUSDT,2024-03-10 20:45:00,96301.73613452901
BTCUSDT,2024-03-10 20:50:00,96256.97809208273
BTCUSDT,2024-03-10 20:55:00,96298.46412418329
BTCUSDT,2024-03-10 21:00:00,96241.41356011837
BTCUSDT,2024-03-10 21:05:00,96297.32724551782
BTCUSDT,2024-03-10 21:10:00,96321.44447319659
BTCUSDT,2024-03-10 21:15:00,96361.43976698647
BTCUSDT,2024-03-10 21:20:00,96463.88683213516
BTCUSDT,2024-03-10 21:25:00,96408.84873800415
BTCUSDT,2024-03-10 21:30:00,96359.00616813521
BTCUSDT,2024-03-10 21:35:00,96326.0268300046
BTCUSDT,2024-03-10 21:40:00,96385.78611612864
BTCUSDT,2024-03-10 21:45:00,96467.38227665739
BTCUSDT,2024-03-10 21:50:00,96423.180612796
BTCUSDT,2024-03-10 21:55:00,96372.64950589596
BTCUSDT,2024-03-10 22:00:00,96324.92055655553
BTCUSDT,2024-03-10 22:05:00,96329.40521419425
BTCUSDT,2024-03-10 22:10:00,96306.23104817237
BTCUSDT,2024-03-10 22:15:00,96336.24776233497
BTCUSDT,2024-03-10 22:20:00,96271.17906192665
BTCUSDT,2024-03-10 22:25:00,96255.92770463116
BTCUSDT,2024-03-10 22:30:00,96252.15759836868
BTCUSDT,2024-03-10 22:35:00,96311.174480892
BTCUSDT,2024-03-10 22:40:00,96324.35219718899
BTCUSDT,2024-03-10 22:45:00,96366.60048868814
BTCUSDT,2024-03-10 22:50:00,96404.46326660535
BTCUSDT,2024-03-10 22:55:00,96456.20403307381
BTCUSDT,2024-03-10 23:00:00,96415.79149586253
BTCUSDT,2024-03-10 23:05:00,96327.3964123125
BTCUSDT,2024-03-10 23:10:00,96315.7918485846
BTCUSDT,2024-03-10 23:15:00,96384.58337482618
BTCUSDT,2024-03-10 23:20:00,96413.4554501459
BTCUSDT,2024-03-10 23:25:00,96371.82921215917
BTCUSDT,2024-03-10 23:30:00,96321.36381000071
BTCUSDT,2024-03-10 23:35:00,96311.61012467931
BTCUSDT,2024-03-10 23:40:00,96413.5064328084
BTCUSDT,2024-03-10 23:45:00,96414.46418809923
BTCUSDT,2024-03-10 23:50:00,96419.99776060069
BTCUSDT,2024-03-10 23:55:00,96408.47124047564
BTCUSDT,2024-03-11 00:00:00,111926.78984826704
BTCUSDT,2024-03-11 00:05:00,96292.36009499521
BTCUSDT,2024-03-11 00:10:00,96262.58686880881
BTCUSDT,2024-03-11 00:15:00,96231.39764817758
BTCUSDT,2024-03-11 00:20:00,96180.99369814683
BTCUSDT,2024-03-11 00:25:00,96238.80804663198
BTCUSDT,2024-03-11 00:30:00,96282.83903907122
BTCUSDT,2024-03-11 00:35:00,96244.36220513491
BTCUSDT,2024-03-11 00:40:00,96198.83299355184
BTCUSDT,2024-03-11 00:45:00,96189.60841180004
BTCUSDT,2024-03-11 00:50:00,96229.5759410549
BTCUSDT,2024-03-11 00:55:00,96227.52742577672
BTCUSDT,2024-03-11 01:00:00,96262.12059656887
BTCUSDT,2024-03-11 01:05:00,96279.82552380546
BTCUSDT,2024-03-11 01:10:00,96305.017878054
BTCUSDT,2024-03-11 01:15:00,96288.50676260678
BTCUSDT,2024-03-11 01:20:00,96283.74105194768
BTCUSDT,2024-03-11 01:25:00,96343.07020230942
BTCUSDT,2024-03-11 01:30:00,96349.99905486919
BTCUSDT,2024-03-11 01:35:00,96284.33947038531
BTCUSDT,2024-03-11 01:40:00,96297.16490311835
BTCUSDT,2024-03-11 01:45:00,96328.74044846761
BTCUSDT,2024-03-11 01:50:00,96326.39062670662
BTCUSDT,2024-03-11 01:55:00,96370.31999225196
BTCUSDT,2024-03-11 02:00:00,96413.68439118096
BTCUSDT,2024-03-11 02:05:00,96429.04997081462
BTCUSDT,2024-03-11 02:10:00,96374.12015823506
BTCUSDT,2024-03-11 02:15:00,96439.59421817366
BTCUSDT,2024-03-11 02:20:00,96408.8985040673
BTCUSDT,2024-03-11 02:25:00,96452.00590170563
BTCUSDT,2024-03-11 02:30:00,96517.47855596084
BTCUSDT,2024-03-11 02:35:00,96488.17245361592
BTCUSDT,2024-03-11 02:40:00,96532.58934963745
BTCUSDT,2024-03-11 02:45:00,96526.28148653089
BTCUSDT,2024-03-11 02:50:00,96513.09538525555
BTCUSDT,2024-03-11 02:55:00,96509.25242674748
BTCUSDT,2024-03-11 03:00:00,96475.51394201451
BTCUSDT,2024-03-11 03:05:00,96459.28043662677
BTCUSDT,2024-03-11 03:10:00,96463.12801912417
BTCUSDT,2024-03-11 03:15:00,96503.88445404291
BTCUSDT,2024-03-11 03:20:00,96535.25317375871
BTCUSDT,2024-03-11 03:25:00,96527.80407453598
BTCUSDT,2024-03-11 03:30:00,96531.561162392
BTCUSDT,2024-03-11 03:35:00,96552.56416237022
BTCUSDT,2024-03-11 03:40:00,96606.20739498145
BTCUSDT,2024-03-11 03:45:00,96557.47234370597
BTCUSDT,2024-03-11 03:50:00,96463.7972190092
BTCUSDT,2024-03-11 03:55:00,96515.19317528143
BTCUSDT,2024-03-11 04:00:00,96496.38661426585
BTCUSDT,2024-03-11 04:05:00,96494.29017191746
BTCUSDT,2024-03-11 04:10:00,96561.23943312804
BTCUSDT,2024-03-11 04:15:00,96540.79975880514
BTCUSDT,2024-03-11 04:20:00,96603.0504560851
BTCUSDT,2024-03-11 04:25:00,96523.27519125024
BTCUSDT,2024-03-11 04:30:00,96519.68875866276
BTCUSDT,2024-03-11 04:35:00,96525.5023698009
BTCUSDT,2024-03-11 04:40:00,96500.41062465905
BTCUSDT,2024-03-11 04:45:00,96424.03852659861
BTCUSDT,2024-03-11 04:50:00,96437.26176147521
BTCUSDT,2024-03-11 04:55:00,96437.48960768282
BTCUSDT,2024-03-11 05:00:00,96405.41441687566
BTCUSDT,2024-03-11 05:05:00,96498.61925853082
BTCUSDT,2024-03-11 05:10:00,96414.96845003846
BTCUSDT,2024-03-11 05:15:00,96415.77107154168
BTCUSDT,2024-03-11 05:20:00,96450.34234016134
BTCUSDT,2024-03-11 05:25:00,96410.31278901339
BTCUSDT,2024-03-11 05:30:00,96404.87465642267
BTCUSDT,2024-03-11 05:35:00,96462.66300069212
BTCUSDT,2024-03-11 05:40:00,96376.61671643787
BTCUSDT,2024-03-11 05:45:00,96355.33989868811
BTCUSDT,2024-03-11 05:50:00,96360.86646294195
BTCUSDT,2024-03-11 05:55:00,96373.80896146489
BTCUSDT,2024-03-11 06:00:00,96530.14835615158
BTCUSDT,2024-03-11 06:05:00,96557.35190610531
BTCUSDT,2024-03-11 06:10:00,96517.94619483888
BTCUSDT,2024-03-11 06:15:00,96606.19925767057
BTCUSDT,2024-03-11 06:20:00,96565.08140456761
BTCUSDT,2024-03-11 06:25:00,96634.74819745893
BTCUSDT,2024-03-11 06:30:00,96691.65032347153
BTCUSDT,2024-03-11 06:35:00,96695.873820306
BTCUSDT,2024-03-11 06:40:00,96730.31917917864
BTCUSDT,2024-03-11 06:45:00,96646.04051048486
BTCUSDT,2024-03-11 06:50:00,96656.28640869462
BTCUSDT,2024-03-11 06:55:00,96599.11568595676
BTCUSDT,2024-03-11 07:00:00,96607.10367942974
BTCUSDT,2024-03-11 07:05:00,96644.51547886894
BTCUSDT,2024-03-11 07:10:00,96678.62350520682
BTCUSDT,2024-03-11 07:15:00,96627.67510626186
BTCUSDT,2024-03-11 07:20:00,96602.65353262705
BTCUSDT,2024-03-11 07:25:00,96594.2269560784
BTCUSDT,2024-03-11 07:30:00,96585.44459488211
BTCUSDT,2024-03-11 07:35:00,96560.3359848839
BTCUSDT,2024-03-11 07:40:00,96515.69117863303
BTCUSDT,2024-03-11 07:45:00,96566.66021410438
BTCUSDT,2024-03-11 07:50:00,96621.4930997436
BTCUSDT,2024-03-11 07:55:00,96670.27924472129
BTCUSDT,2024-03-11 08:00:00,113535.74952594913
BTCUSDT,2024-03-11 08:05:00,96591.16394113758
BTCUSDT,2024-03-11 08:10:00,96602.0573433831
BTCUSDT,2024-03-11 08:15:00,96536.94420844337
BTCUSDT,2024-03-11 08:20:00,96441.21484529634
BTCUSDT,2024-03-11 08:25:00,96429.86906201077
BTCUSDT,2024-03-11 08:30:00,96493.29777940805
BTCUSDT,2024-03-11 08:35:00,96487.72479099
BTCUSDT,2024-03-11 08:40:00,96498.79281467789
BTCUSDT,2024-03-11 08:45:00,96488.45125216278
BTCUSDT,2024-03-11 08:50:00,96578.10652271105
BTCUSDT,2024-03-11 08:55:00,96524.07526769153
BTCUSDT,2024-03-11 09:00:00,96495.46704221859
BTCUSDT,2024-03-11 09:05:00,96580.56960750237
BTCUSDT,2024-03-11 09:10:00,96637.90593898474
BTCUSDT,2024-03-11 09:15:00,96688.93452911446
BTCUSDT,2024-03-11 09:20:00,96657.64123162381
BTCUSDT,2024-03-11 09:25:00,96647.91457475736
BTCUSDT,2024-03-11 09:30:00,96528.16153010444
BTCUSDT,2024-03-11 09:35:00,96471.39732627926
BTCUSDT,2024-03-11 09:40:00,96472.05142293106
BTCUSDT,2024-03-11 09:45:00,96561.663159449
BTCUSDT,2024-03-11 09:50:00,96515.76074196985
BTCUSDT,2024-03-11 09:55:00,96460.34195554454
BTCUSDT,2024-03-11 10:00:00,96432.302640218
BTCUSDT,2024-03-11 10:05:00,96457.16558867713
BTCUSDT,2024-03-11 10:10:00,96395.45455601948
BTCUSDT,2024-03-11 10:15:00,96380.58262253221
BTCUSDT,2024-03-11 10:20:00,96356.24234743738
BTCUSDT,2024-03-11 10:25:00,96311.73091698924
BTCUSDT,2024-03-11 10:30:00,96326.939179063
BTCUSDT,2024-03-11 10:35:00,96303.4214143717
BTCUSDT,2024-03-11 10:40:00,96295.09963676603
BTCUSDT,2024-03-11 10:45:00,96331.70664171073
BTCUSDT,2024-03-11 10:50:00,96402.38312039604
BTCUSDT,2024-03-11 10:55:00,96291.56551110776
BTCUSDT,2024-03-11 11:00:00,96268.68463677079
BTCUSDT,2024-03-11 11:05:00,96241.46238688921
BTCUSDT,2024-03-11 11:10:00,96209.42589148304
BTCUSDT,2024-03-11 11:15:00,96154.86826522068
BTCUSDT,2024-03-11 11:20:00,96241.19746675451
BTCUSDT,2024-03-11 11:25:00,96208.89379745093
BTCUSDT,2024-03-11 11:30:00,96270.54962764903
BTCUSDT,2024-03-11 11:35:00,96247.17858010925
BTCUSDT,2024-03-11 11:40:00,96238.09084928322
BTCUSDT,2024-03-11 11:45:00,96285.16846710979
BTCUSDT,2024-03-11 11:50:00,96260.68434332567
BTCUSDT,2024-03-11 11:55:00,96239.85146928082
BTCUSDT,2024-03-11 12:00:00,96286.29130889502
BTCUSDT,2024-03-11 12:05:00,96275.44634701313
BTCUSDT,2024-03-11 12:10:00,96206.00513033076
BTCUSDT,2024-03-11 12:15:00,96176.94841661975
BTCUSDT,2024-03-11 12:20:00,96086.92463174197
BTCUSDT,2024-03-11 12:25:00,96115.9416552925
BTCUSDT,2024-03-11 12:30:00,96122.44337808894
BTCUSDT,2024-03-11 12:35:00,96083.94278051706
BTCUSDT,2024-03-11 12:40:00,96094.17096766087
BTCUSDT,2024-03-11 12:45:00,96097.81370861632
BTCUSDT,2024-03-11 12:50:00,96108.75375514435
BTCUSDT,2024-03-11 12:55:00,96117.25389500309
BTCUSDT,2024-03-11 13:00:00,96107.41569814374
BTCUSDT,2024-03-11 13:05:00,96147.05722853298
BTCUSDT,2024-03-11 13:10:00,96183.74731804614
BTCUSDT,2024-03-11 13:15:00,96235.61410780987
BTCUSDT,2024-03-11 13:20:00,96296.92907415131
BTCUSDT,2024-03-11 13:25:00,96300.80681208558
BTCUSDT,2024-03-11 13:30:00,96204.67667330796
BTCUSDT,2024-03-11 13:35:00,96187.06521012745
BTCUSDT,2024-03-11 13:40:00,96220.9521082128
BTCUSDT,2024-03-11 13:45:00,96208.28445901349
BTCUSDT,2024-03-11 13:50:00,96215.49637908363
BTCUSDT,2024-03-11 13:55:00,96230.12882846073
BTCUSDT,2024-03-11 14:00:00,96225.67971946826
BTCUSDT,2024-03-11 14:05:00,96108.87724040587
BTCUSDT,2024-03-11 14:10:00,96181.09462481314
BTCUSDT,2024-03-11 14:15:00,96130.15847196773
BTCUSDT,2024-03-11 14:20:00,96188.13307215611
BTCUSDT,2024-03-11 14:25:00,96236.69726969437
BTCUSDT,2024-03-11 14:30:00,96228.6976995276
BTCUSDT,2024-03-11 14:35:00,96205.6261948456
BTCUSDT,2024-03-11 14:40:00,96129.44324369114
BTCUSDT,2024-03-11 14:45:00,96116.71183347037
